"title","level","service","category","description","id"
"Change Default File Association To Executable Via Assoc","high",,,,"bddf8e50-854c-b536-b42e-72e80d7115da"
"MpiExec Lolbin","high",,,,"9a2d19cf-4378-c7a2-7a77-b268c7875c7c"
"Arbitrary Shell Command Execution Via Settingcontent-Ms","medium",,,,"ea83af54-6f44-4f59-df6c-6d8669775fcd"
"Suspicious Debugger Registration Cmdline","high",,,,"5054d08a-687f-e98a-b2ca-ebbe7e3035b0"
"Curl Web Request With Potential Custom User-Agent","medium",,,,"73a60f51-08e7-e491-9edb-b2f38dcaa09c"
"Execute Code with Pester.bat as Parent","medium",,,,"389f8439-d42b-53a1-cb96-9387255a319f"
"Direct Autorun Keys Modification","medium",,,,"9137ba87-68d5-272d-9ada-3803321cb4c4"
"Permission Check Via Accesschk.EXE","medium",,,,"1ee3a188-7a90-b357-3e25-dd202515f11d"
"Sysinternals PsSuspend Execution","medium",,,,"c4cc0668-2b35-4884-9119-8a558a544a6d"
"New Service Creation Using PowerShell","low",,,,"97bbdb27-032d-af8b-7a1a-2e826f3f9b02"
"DumpMinitool Execution","medium",,,,"7fba96c8-5c12-aafa-9f68-5c0c7fd6e592"
"Windows Credential Manager Access via VaultCmd","medium",,,,"af00bb3c-d23f-1210-525a-d8eaf94dd907"
"Potential Mftrace.EXE Abuse","medium",,,,"62ff6ff0-2ab6-4498-2d8a-7aaf4d8bdbb1"
"Explorer NOUACCHECK Flag","high",,,,"b408292c-4fa0-410a-a192-4228c81af02e"
"Arbitrary Binary Execution Using GUP Utility","medium",,,,"3d30b2bb-135f-d972-364f-9e41f8aa609b"
"Exports Registry Key To a File","low",,,,"033b2a23-2b9c-4ad7-db96-f2f2a509169c"
"Cloudflared Tunnel Connections Cleanup","medium",,,,"fc4ecc21-82a9-f983-5331-c9e94cfc7cfd"
"Suspicious RDP Redirect Using TSCON","high",,,,"1eb3ba13-9019-0f5c-55d6-f83e89f4a2ea"
"Compress Data and Lock With Password for Exfiltration With 7-ZIP","medium",,,,"b6a72c86-b6bb-0d2a-1470-ab688583f615"
"Computer System Reconnaissance Via Wmic.EXE","medium",,,,"50bb828c-a04e-d207-bb34-71d9f1144a73"
"Regsvr32 DLL Execution With Uncommon Extension","medium",,,,"0931c657-0f5b-cc80-ce24-bb4f81b15b02"
"HackTool - Impersonate Execution","medium",,,,"49f7221b-6487-9808-ded9-4019dfe83e80"
"Potential Binary Proxy Execution Via Cdb.EXE","medium",,,,"67e63fd2-26a0-1961-477b-8f6b517ae20b"
"Suspicious Powercfg Execution To Change Lock Screen Timeout","medium",,,,"deb3c0f1-0961-ecf5-5c89-8c7640d2b22f"
"Uncommon Svchost Parent Process","medium",,,,"057c8ea6-1759-bf0b-4271-d71dfc700239"
"Potential Password Spraying Attempt Using Dsacls.EXE","medium",,,,"3dce4add-2a09-340f-3b2e-5d79b18a4adb"
"File Encryption/Decryption Via Gpg4win From Suspicious Locations","high",,,,"6e3409a5-e74b-e405-2f94-d7be95561e7e"
"PUA - Ngrok Execution","high",,,,"d873d8e0-160c-2599-93cf-2700ca72b2d2"
"Suspicious Group And Account Reconnaissance Activity Using Net.EXE","medium",,,,"233231d1-9636-f53b-5bc9-0b43d4d9a539"
"Execute Code with Pester.bat","medium",,,,"f9558484-5f9f-17f3-06a0-774afccc35e1"
"VMToolsd Suspicious Child Process","high",,,,"5161ecbd-ced9-5f55-3dba-cfb5e38cf9d1"
"Potential Rundll32 Execution With DLL Stored In ADS","high",,,,"86b3dc5a-8aaa-c378-77ea-e9d3d850d487"
"Suspicious UltraVNC Execution","high",,,,"e6f654c0-1d07-0204-f77c-f791d88e44d0"
"CreateDump Process Dump","high",,,,"1cc14403-ea65-fe73-9eab-a49768dbd354"
"PUA - SoftPerfect Netscan Execution","medium",,,,"d14c21ed-9fb4-dd37-d9a0-df7cd5f8092b"
"Suspicious Process Parents","high",,,,"226527e7-8837-a785-775d-0dfb86e3fa27"
"Use NTFS Short Name in Image","medium",,,,"c50000d8-b326-29d3-f4c2-7f15bb158633"
"Insecure Proxy/DOH Transfer Via Curl.EXE","medium",,,,"b1d59fa0-c42c-0efd-027d-d7721d153420"
"Suspicious Spool Service Child Process","high",,,,"9acd90a3-770d-023f-0b71-92c461984dcc"
"DeviceCredentialDeployment Execution","medium",,,,"bf39ad4c-8a90-0e00-7076-2436ebb83b41"
"AddinUtil.EXE Execution From Uncommon Directory","medium",,,,"b229510a-6249-effe-47a7-1453bddf03a7"
"PowerShell Base64 Encoded Invoke Keyword","high",,,,"0d0facfd-ddef-e44b-f118-c42aff14db7a"
"Suspicious Active Directory Database Snapshot Via ADExplorer","high",,,,"89dbe2e8-d793-a90f-ede7-4e29c886f987"
"PowerShell Base64 Encoded FromBase64String Cmdlet","high",,,,"fb3e5ab0-ed05-d894-23b3-a28ca8b237ba"
"Application Removed Via Wmic.EXE","medium",,,,"4f8de5d6-a332-76fb-d759-219688d83254"
"Uncommon Sigverif.EXE Child Process","medium",,,,"7f54442b-227f-edd9-29d8-f6dc27ca512e"
"Abuse of Service Permissions to Hide Services Via Set-Service","high",,,,"f57937ba-e844-d5ff-1b06-4ca216d0b747"
"PsExec/PAExec Escalation to LOCAL SYSTEM","high",,,,"24194c4a-9136-8ccc-cb24-c32ee6a83d2f"
"Potentially Suspicious Cabinet File Expansion","medium",,,,"f8095356-407c-fb04-afa9-b637495e8d2b"
"HackTool - SafetyKatz Execution","critical",,,,"f7214fe4-985b-b820-4816-01cc5cd40601"
"Privilege Escalation via Named Pipe Impersonation","high",,,,"f97091ca-49b9-ea39-1091-bc06ed73b48f"
"Audit Policy Tampering Via NT Resource Kit Auditpol","high",,,,"614f34c3-e108-8880-5b20-f3df7e3ccd9e"
"PowerShell Base64 Encoded WMI Classes","high",,,,"ece63b49-157b-d1fb-61c5-0cf5c0182409"
"Unusual Parent Process For Cmd.EXE","medium",,,,"370b959a-526f-4355-c41d-8388206d423a"
"Suspicious Desktopimgdownldr Command","high",,,,"6c75d760-680d-9c24-79e3-123491563466"
"Suspicious Process By Web Server Process","high",,,,"5bdc7357-a9e6-95bc-a7cd-c6e0022b3299"
"Sensitive File Access Via Volume Shadow Copy Backup","high",,,,"bd0d2f25-0055-04fe-5229-5ddc996bcdaa"
"HackTool - RedMimicry Winnti Playbook Execution","high",,,,"a649199e-56ae-51bf-53e5-69e87b06e563"
"Suspicious Execution of Shutdown to Log Out","medium",,,,"4aab609a-ee21-b8ac-c046-68400df5cd4e"
"Sysinternals PsSuspend Suspicious Execution","high",,,,"9bfa1ffb-5b30-0951-fa5a-9746a98f1a6a"
"Renamed Cloudflared.EXE Execution","high",,,,"c4597337-053d-373e-4faa-cc0e1796fde6"
"Change Default File Association Via Assoc","low",,,,"1adbdfce-5fe9-9717-cc78-42b380893e97"
"Suspicious Obfuscated PowerShell Code","high",,,,"90b43135-d789-00ee-977c-ed235554c372"
"Suspicious CodePage Switch Via CHCP","medium",,,,"cb1cfe0e-5561-53fd-9c94-ab43c3826cf5"
"Potentially Suspicious Execution Of PDQDeployRunner","medium",,,,"26de0206-5a40-c902-6fcf-8ab280a45735"
"Windows Admin Share Mount Via Net.EXE","medium",,,,"70e8ecd5-c850-e676-1c25-2bdb4f5ef98c"
"Bypass UAC via CMSTP","high",,,,"e6b6d67d-434b-039b-029d-55391089a033"
"Suspicious Execution Location Of Wermgr.EXE","high",,,,"cb9078dd-dd0d-01f3-eee3-a3dfddf5858e"
"Uncommon Link.EXE Parent Process","medium",,,,"f2200f88-34e8-ad86-b006-fc01b177fad9"
"Suspicious Extrac32 Alternate Data Stream Execution","medium",,,,"5df3c3b4-3daf-3385-fdf0-4b5612003633"
"Potential SquiblyTwo Technique Execution","medium",,,,"b9b053da-68a6-d372-9780-828406597122"
"Delete All Scheduled Tasks","high",,,,"35f42a49-bad0-2ba7-87b0-62e78681838e"
"Writing Of Malicious Files To The Fonts Folder","medium",,,,"ed8f1915-a7b9-2b25-cfbe-702f1a275a5d"
"Compressed File Extraction Via Tar.EXE","low",,,,"740e34bc-7ca6-ebba-db66-9b466f9c7558"
"Use of Scriptrunner.exe","medium",,,,"33de75b5-e77d-234d-db45-228cb5921cdd"
"Remote Access Tool - AnyDesk Silent Installation","high",,,,"1ec0b8fb-050d-074d-7209-6c4c724f24cb"
"Elevated System Shell Spawned From Uncommon Parent Location","medium",,,,"42b13785-107e-7eb5-074f-9d1ca751c065"
"Suspicious Calculator Usage","high",,,,"9acd1f19-c194-7c55-3130-8479b170af87"
"Suspicious Child Process of AspNetCompiler","high",,,,"300b2c4e-03e9-b2ee-c6c3-9c87971d4bf2"
"HackTool - Empire PowerShell Launch Parameters","high",,,,"5f6038bc-96f3-de3a-2b59-fb22aefe871a"
"Suspicious Reconnaissance Activity Via GatherNetworkInfo.VBS","high",,,,"51e070ce-c40e-99ba-6652-7a5ac4f85fea"
"Webshell Detection With Command Line Keywords","high",,,,"b89edd67-19bc-8e17-7967-2c47614dadee"
"Windows Shell/Scripting Processes Spawning Suspicious Programs","high",,,,"b9675cf5-52dc-a941-e484-247f3640e055"
"Taskmgr as LOCAL_SYSTEM","high",,,,"d2fc7f9b-7773-8c83-5bf3-d977a655e6e0"
"Suspicious Remote Child Process From Outlook","high",,,,"f94fdc78-2a2f-b107-8abe-c68c288a8e0c"
"Suspicious Vsls-Agent Command With AgentExtensionPath Load","medium",,,,"6b169ef1-e760-a417-0794-dc36e56ea984"
"Esentutl Steals Browser Information","medium",,,,"115e60c2-cee5-d274-5b18-9313cca77106"
"Potentially Suspicious WebDAV LNK Execution","medium",,,,"a2325ec9-0dd9-e21d-c39b-3e8dc0f36213"
"Active Directory Structure Export Via Csvde.EXE","medium",,,,"be45d499-4cd7-c4a6-727e-e52c6770468e"
"HackTool - WinRM Access Via Evil-WinRM","medium",,,,"9493969e-1bc7-42fc-ede3-cbd493d3e20a"
"Rundll32 Execution Without CommandLine Parameters","high",,,,"011b5544-f9c6-7b7c-5114-f1cbce8b511a"
"Suspicious Binary In User Directory Spawned From Office Application","high",,,,"c4d044b3-d308-8957-f679-6b4a595d47a7"
"Use Of The SFTP.EXE Binary As A LOLBIN","medium",,,,"2211d14a-9a4c-d937-2a25-6428d586be6c"
"Renamed ProcDump Execution","high",,,,"a6320654-afe9-8fa6-7fdc-3270c5a552d2"
"Windows Processes Suspicious Parent Directory","low",,,,"cf1c2cd4-ba84-1a2d-fdbf-f970eacc2ed9"
"REGISTER_APP.VBS Proxy Execution","medium",,,,"7a6b455d-a8d7-2cba-6d4e-05d8c6c9278c"
"Potential Fake Instance Of Hxtsr.EXE Executed","medium",,,,"3135cfd1-5a2f-468b-9cf2-fbf03902985f"
"PUA - Rclone Execution","high",,,,"a2dbf468-e91d-96e1-aaa1-d7a9e2cfb209"
"Suspicious HH.EXE Execution","high",,,,"7516a7b1-84de-fe17-e375-6395aa84f270"
"Potential UAC Bypass Via Sdclt.EXE","medium",,,,"541e3fb5-f235-d13c-cd97-2e31f774193b"
"Detection of PowerShell Execution via Sqlps.exe","medium",,,,"550c629f-0dc6-83a7-efce-0afef9c45e4c"
"Add New Download Source To Winget","medium",,,,"d8e1c729-6e00-4d1f-0af5-f58bd233d23a"
"Suspicious Download From File-Sharing Website Via Bitsadmin","high",,,,"23c16dc8-5f28-940b-9094-092e89b8727f"
"PUA - AdFind Suspicious Execution","high",,,,"241ae810-4742-fb7e-24a5-9fe5b120827a"
"Potential Arbitrary Code Execution Via Node.EXE","high",,,,"da22844e-bd3b-4e67-433c-ff26e343600e"
"Potential Arbitrary DLL Load Using Winword","medium",,,,"eacb8d30-18b2-df70-fb8e-b5b8bb773983"
"HackTool - GMER Rootkit Detector and Remover Execution","high",,,,"52ddd559-9234-130a-cd5d-8be4384d1224"
"Security Privileges Enumeration Via Whoami.EXE","high",,,,"95c13570-33d5-adaa-36e9-f489d326fd40"
"Suspicious Windows Service Tampering","high",,,,"dc6be7ef-4455-6b20-2304-ef99f8413cbf"
"Suspicious New Service Creation","high",,,,"ccbdac70-917f-7393-ee60-cc1586b03137"
"Suspicious Parent Double Extension File Execution","high",,,,"775d4bc1-d404-6927-6dc7-c22d00029c37"
"PUA - Seatbelt Execution","high",,,,"18739cbf-55f7-1dda-7985-1f08fc87ea5f"
"Suspicious SYSTEM User Process Creation","high",,,,"0ce3d50b-989b-895d-96cd-f820e09f2e18"
"Potential Configuration And Service Reconnaissance Via Reg.EXE","medium",,,,"1441d7b2-4429-f275-3f6d-ba7c9718c13b"
"Suspicious Workstation Locking via Rundll32","medium",,,,"926d4093-40e5-c7e0-f87e-01b94cbb63a7"
"Query Usage To Exfil Data","medium",,,,"a3af3078-fe5d-0755-0f26-3833f03a1a6a"
"New User Created Via Net.EXE With Never Expire Option","high",,,,"11f0b956-1d1f-35ac-0745-953256f95462"
"Node Process Executions","medium",,,,"74925938-de32-0417-5a62-b63a5d0dd01a"
"Explorer Process Tree Break","medium",,,,"042378e6-098f-7fa7-3390-6dea36ffe86a"
"Suspicious ZipExec Execution","medium",,,,"2a048dab-1493-f4cf-68dc-2fc90db2a471"
"Potential SMB Relay Attack Tool Execution","critical",,,,"024e903d-9124-23ff-2ce8-f59651a961ea"
"Exchange PowerShell Snap-Ins Usage","high",,,,"e51338a7-866e-5cc3-f8f9-7b12fc3aa56b"
"RemoteFXvGPUDisablement Abuse Via AtomicTestHarnesses","high",,,,"88ecfa5d-38dc-041a-fc73-6a0436a3d27f"
"Potentially Suspicious Windows App Activity","medium",,,,"101b11d6-0200-6a9a-daea-aaebf8b49bca"
"Suspicious Schtasks Schedule Types","high",,,,"03483409-2c67-3117-debd-eaa756713643"
"ManageEngine Endpoint Central Dctask64.EXE Potential Abuse","high",,,,"705fa07c-8ce4-2fcc-9d33-de2ac20c6369"
"Potential Persistence Via Logon Scripts - CommandLine","high",,,,"4b8c4cc7-a599-dafe-263f-ff5cb96a6967"
"Suspicious Response File Execution Via Odbcconf.EXE","high",,,,"bf24bd95-9545-2701-9d44-5f8a6769a3bb"
"Deletion of Volume Shadow Copies via WMI with PowerShell","high",,,,"962de487-869e-eec3-a641-839d9af9c49d"
"Potential Arbitrary File Download Using Office Application","high",,,,"16ff576e-457b-7067-2eac-58bb28e7a9dd"
"Suspicious Download Via Certutil.EXE","medium",,,,"34fbd3e7-f286-812f-f5a0-61d77817a0b4"
"Renamed CreateDump Utility Execution","high",,,,"b206cc55-bd72-1034-393c-cb8b9e643aa0"
"UAC Bypass Tools Using ComputerDefaults","high",,,,"f8836306-dba7-b71c-033f-6a42b39ae975"
"Suspicious Driver Install by pnputil.exe","medium",,,,"a4547750-0b4d-019c-4808-0da01680cddb"
"Fsutil Suspicious Invocation","high",,,,"8b3afca9-f927-14ee-58f5-238c5f845d71"
"Potential WMI Lateral Movement WmiPrvSE Spawned PowerShell","medium",,,,"d7bb3d76-50b6-1c43-cbaf-4f1600e03c9c"
"Suspicious File Execution From Internet Hosted WebDav Share","high",,,,"0922802a-a57f-bd7e-c635-64ffdf4824e9"
"Suspicious Child Process Of Manage Engine ServiceDesk","high",,,,"fa8c67ae-ace2-9a11-43d7-c5b5954ce489"
"Taskkill Symantec Endpoint Protection","high",,,,"4ca79cb2-f424-4b29-861c-91cc27599d11"
"Files Added To An Archive Using Rar.EXE","low",,,,"4033fb39-b0df-89aa-584b-12d73c5e5bd6"
"Recon Information for Export with Command Prompt","medium",,,,"0aae20f4-4b90-f3db-47a1-d0032e30ccfd"
"Data Copied To Clipboard Via Clip.EXE","low",,,,"aa1b5f1a-0f18-adfb-7274-ca82c7711c36"
"Raccine Uninstall","high",,,,"974ebcbe-549c-386f-ffce-c5c6e2fbe2d8"
"Potential Tampering With Security Products Via WMIC","high",,,,"c6bdb310-216f-075c-19c4-3873b8a1a516"
"Invoke-Obfuscation CLIP+ Launcher","high",,,,"d2f4e6f8-8091-3df9-bc05-f48b7a951ac8"
"Allow Service Access Using Security Descriptor Tampering Via Sc.EXE","high",,,,"a6b2ba82-448c-971d-4112-1464c1588d84"
"DLL Loaded via CertOC.EXE","medium",,,,"471f9aca-34da-a143-18bc-d54d121778dd"
"Potential Data Exfiltration Activity Via CommandLine Tools","high",,,,"245dab46-e862-0264-ae5c-a935a1f94160"
"Potentially Suspicious ASP.NET Compilation Via AspNetCompiler","high",,,,"7ba37b73-d32a-9fdc-27f1-372220985b67"
"Run PowerShell Script from Redirected Input Stream","high",,,,"112d0b77-1699-f5e9-45f6-7e80e17de0a0"
"Browser Started with Remote Debugging","medium",,,,"1245d006-c502-7e4c-66d3-55cfd5aa5fc4"
"Potentially Suspicious Ping/Copy Command Combination","medium",,,,"3efca659-a57d-a642-952a-5f476a210a07"
"Mshtml.DLL RunHTMLApplication Suspicious Usage","high",,,,"54b11eae-5cc5-72a8-7b50-b842a057933e"
"Use NTFS Short Name in Command Line","medium",,,,"c2caccdd-305a-c468-590f-90ca119d0475"
"Sysprep on AppData Folder","medium",,,,"a0fca779-5f2b-605b-e4a3-04829ce8bca5"
"Msxsl.EXE Execution","medium",,,,"1ba53115-a14d-1c17-6fc0-2239bc5c4ed6"
"Active Directory Structure Export Via Ldifde.EXE","medium",,,,"49fe14e0-e6d2-95cc-58a2-431e7dd03cf5"
"Suspicious Greedy Compression Using Rar.EXE","high",,,,"d9100b89-baa5-8f0b-5a28-90217fe41a0f"
"PUA - Nimgrab Execution","high",,,,"a860f5c4-f0f1-4566-1d72-4ff887bc2538"
"Invoke-Obfuscation Via Use Clip","high",,,,"5557e23a-e632-646a-e8ae-d0a476f8cea4"
"Potentially Over Permissive Permissions Granted Using Dsacls.EXE","medium",,,,"a81385de-1365-3d8d-2778-5d914a66d61e"
"Suspicious Ping/Del Command Combination","high",,,,"1e03e881-94a8-1c6c-d90d-47c97d22bb89"
"Install New Package Via Winget Local Manifest","medium",,,,"afee1b7e-2430-1880-34e2-eb2ae5bf07ff"
"Diskshadow Script Mode - Uncommon Script Extension Execution","medium",,,,"a5621ded-7646-ab81-f618-d9132148ad46"
"Gpscript Execution","medium",,,,"0a1228c0-6754-8156-d07f-6aa2daece740"
"Possible Privilege Escalation via Weak Service Permissions","high",,,,"ae65ef8c-318b-89f9-30d3-1f3bcfab81e9"
"Cmd.EXE Missing Space Characters Execution Anomaly","high",,,,"8a1ff7a8-dc08-8d51-6f44-ebf8369d583a"
"Powershell Defender Exclusion","medium",,,,"2138917f-b5cd-6181-bcf6-8039bc43c6a2"
"Invoke-Obfuscation COMPRESS OBFUSCATION","medium",,,,"f52ac08e-65ef-a059-20d3-1eca726c6659"
"Visual Studio Code Tunnel Service Installation","medium",,,,"b9112bca-62a9-013b-2fba-56019745171c"
"Chopper Webshell Process Pattern","high",,,,"b5028244-965b-dd46-d698-f480c7c963e5"
"Suspicious IIS URL GlobalRules Rewrite Via AppCmd","medium",,,,"82956673-bd55-9f29-96a4-e5bdd4083071"
"Dynamic .NET Compilation Via Csc.EXE","medium",,,,"e20cb030-7e44-e3e0-0314-4f07eae201d0"
"UAC Bypass Using ChangePK and SLUI","high",,,,"6f1c48cf-ca24-9def-3a7c-bd81baec1f58"
"Regsvr32 DLL Execution With Suspicious File Extension","high",,,,"de7bed2f-8da9-bfd3-f7af-a1a8e5ff462d"
"Indirect Command Execution By Program Compatibility Wizard","low",,,,"f4b28578-b356-1cbb-4554-acd9a8b62c9b"
"Hiding Files with Attrib.exe","medium",,,,"3fc98f17-3322-83c7-6332-d7813d88d4f1"
"Directory Removal Via Rmdir","low",,,,"80e2dcdb-b882-51ac-b1e2-8440243a0492"
"Suspicious Serv-U Process Pattern","high",,,,"83e16972-fa32-9c0e-e39d-25254c56a9ff"
"Potential Adplus.EXE Abuse","high",,,,"a564e04a-c562-3596-74f2-efb859c61856"
"RDP Port Forwarding Rule Added Via Netsh.EXE","high",,,,"351d47d4-a048-9463-4aea-54964c77adee"
"Suspicious FromBase64String Usage On Gzip Archive - Process Creation","medium",,,,"d4107fed-b19a-c873-993e-db24e6528e9f"
"Automated Collection Command Prompt","medium",,,,"b99e1330-4add-8df6-a3ab-1425cde93e31"
"Sysmon Driver Unloaded Via Fltmc.EXE","high",,,,"3412c13e-f0d6-c967-da33-0c43c8817356"
"RestrictedAdminMode Registry Value Tampering - ProcCreation","high",,,,"ab4d23c2-9f69-e6fd-d546-041e823f0147"
"ETW Trace Evasion Activity","high",,,,"c1477cd5-ccf1-5649-1688-b3fc9ce45594"
"Enumeration for Credentials in Registry","medium",,,,"9fc9be53-5de8-99c5-66a1-0045cf52ff03"
"Service StartupType Change Via PowerShell Set-Service","medium",,,,"c748889d-9dac-b46a-4f1b-812efb97e670"
"Security Service Disabled Via Reg.EXE","high",,,,"8ba4f215-e4a8-8858-ae46-4785a18094c6"
"Firewall Rule Update Via Netsh.EXE","medium",,,,"982b7732-cb4f-a678-742f-12975f002ced"
"Csc.EXE Execution Form Potentially Suspicious Parent","high",,,,"46903700-a139-8e57-f71a-3b0e0c0b1fb5"
"Suspicious JavaScript Execution Via Mshta.EXE","high",,,,"40dc8b10-369e-d60a-531b-a6d6de0bad18"
"Findstr Launching .lnk File","medium",,,,"091f16dc-7243-8589-626d-3f1fa16f326b"
"Process Execution From A Potentially Suspicious Folder","high",,,,"a9dad077-e2f9-a739-8ac0-eb0e6dcbdebb"
"Suspicious Msiexec Quiet Install From Remote Location","medium",,,,"fb65baaf-fbef-b775-a0f1-03268c7e5fa5"
"HackTool - Certipy Execution","high",,,,"efdfbdd6-7e24-de87-fab4-a6218c8d0740"
"Suspicious Process Created Via Wmic.EXE","high",,,,"3a1e9d54-cfc2-0052-abc5-2271eee0dd8c"
"Rundll32 Execution Without Parameters","high",,,,"686228e1-28f8-b922-43d9-3b2fb663b67e"
"LOLBAS Data Exfiltration by DataSvcUtil.exe","medium",,,,"30f60c05-7105-c523-3ab6-698b29aebbce"
"System File Execution Location Anomaly","high",,,,"dff28edb-8cbf-0aa6-a92e-123f013ce755"
"Suspicious HWP Sub Processes","high",,,,"a7ed3875-d941-ac17-9f8a-7828f6a11738"
"Local File Read Using Curl.EXE","medium",,,,"0ac56170-1ec2-0fcb-1654-0178ffa1487b"
"Potential PowerShell Obfuscation Via WCHAR","high",,,,"e0e9ccfe-20b3-2dca-ffe5-0e6c86ad22bc"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 4","high",,,,"09815188-8262-0a9b-c00c-460108a51499"
"Computer Discovery And Export Via Get-ADComputer Cmdlet","medium",,,,"1a00950e-36a2-0312-33ae-1d272dc02169"
"Malicious PowerShell Commandlets - ProcessCreation","high",,,,"097acc6f-8384-1ffd-c4af-993cdf49dff6"
"PUA - Adidnsdump Execution","low",,,,"e88b49c4-9d10-2b2d-da20-8934c2de27db"
"Script Interpreter Execution From Suspicious Folder","high",,,,"962dcd71-b0d7-ad49-1fe6-2966daf7a411"
"HackTool - PurpleSharp Execution","critical",,,,"18dfc536-9538-c1a3-545c-82b5c749672c"
"UEFI Persistence Via Wpbbin - ProcessCreation","high",,,,"1f9094b1-f522-539a-f715-fd13acf3cd22"
"HackTool - CrackMapExec Execution","high",,,,"a3bc9093-f23e-f622-8deb-a18609cc33d8"
"Potentially Suspicious Event Viewer Child Process","high",,,,"be9b6aa2-633a-7833-43a7-f807dc2aa023"
"Assembly Loading Via CL_LoadAssembly.ps1","medium",,,,"a14e43f1-2c46-bf33-4ae5-b72dec4e8f0f"
"Remote Access Tool - AnyDesk Execution","medium",,,,"7ec29146-f989-0673-b4a4-9bcc03b31194"
"HackTool - UACMe Akagi Execution","high",,,,"b23c27a3-ce02-1abb-0aa3-f1376bd9d0bd"
"Suspicious File Encoded To Base64 Via Certutil.EXE","high",,,,"28c8ac5c-4774-b281-e7e4-3445164e0180"
"InfDefaultInstall.exe .inf Execution","medium",,,,"f0e123c3-0e38-7799-a7bb-c5682449e2e8"
"Tor Client/Browser Execution","high",,,,"ef92722b-fb96-33d7-d77b-f6770ac84d0f"
"New Root Certificate Installed Via CertMgr.EXE","medium",,,,"0ea4a0ee-5c69-9f71-3691-d203eb76c9fc"
"Run Once Task Execution as Configured in Registry","low",,,,"aa8af443-e70d-a6a2-5903-1c62f232c0ed"
"Powershell Base64 Encoded MpPreference Cmdlet","high",,,,"8d302e8b-d95c-0027-59e0-a3c179726623"
"Remote Access Tool - ScreenConnect Remote Command Execution","low",,,,"fa02ff62-1ebd-d56a-ffa0-8accc97eeec4"
"Remote Code Execute via Winrm.vbs","medium",,,,"3c178fa3-3914-652f-7007-f1d6f385c2ed"
